0.275560,-2.571960,-1.246277,-1.663484,-3.314137,-1.775930,-0.010010,1.000000
0.279388,-2.576546,-1.246404,-1.666905,-3.310532,-1.780508,-0.009732,1.000000
0.283215,-2.581138,-1.246557,-1.670303,-3.306922,-1.785092,-0.009453,1.000000
0.287042,-2.585738,-1.246736,-1.673677,-3.303308,-1.789683,-0.009173,1.000000
0.290869,-2.590344,-1.246943,-1.677021,-3.299696,-1.794281,-0.008893,1.000000
0.294697,-2.594958,-1.247178,-1.680327,-3.296092,-1.798887,-0.008611,1.000000
0.298524,-2.599581,-1.247445,-1.683583,-3.292505,-1.803502,-0.008328,1.000000
0.302351,-2.604215,-1.247745,-1.686771,-3.288951,-1.808128,-0.008044,1.000000
0.306178,-2.608863,-1.248083,-1.689865,-3.285451,-1.812767,-0.007758,1.000000
0.310005,-2.613528,-1.248466,-1.692830,-3.282034,-1.817424,-0.007471,1.000000
0.313833,-2.618215,-1.248899,-1.695622,-3.278736,-1.822103,-0.007181,1.000000
0.317660,-2.622931,-1.249392,-1.698189,-3.275604,-1.826811,-0.006889,1.000000
0.321487,-2.627683,-1.249953,-1.700469,-3.272687,-1.831554,-0.006594,1.000000
0.325314,-2.632478,-1.250593,-1.702396,-3.270042,-1.836340,-0.006296,1.000000
0.329142,-2.637323,-1.251322,-1.703906,-3.267724,-1.841176,-0.005994,1.000000
0.332969,-2.642226,-1.252147,-1.704939,-3.265783,-1.846070,-0.005687,1.000000
0.336796,-2.647192,-1.253075,-1.705448,-3.264260,-1.851027,-0.005376,1.000000
0.340623,-2.652225,-1.254111,-1.705403,-3.263182,-1.856051,-0.005059,1.000000
0.344451,-2.657326,-1.255254,-1.704792,-3.262558,-1.861142,-0.004737,1.000000
0.348278,-2.662493,-1.256504,-1.703627,-3.262379,-1.866300,-0.004410,1.000000
0.352105,-2.667722,-1.257856,-1.701937,-3.262619,-1.871520,-0.004078,1.000000
0.355932,-2.673008,-1.259301,-1.699772,-3.263238,-1.876796,-0.003741,1.000000
0.359759,-2.678344,-1.260831,-1.697191,-3.264186,-1.882122,-0.003401,1.000000
0.363587,-2.683720,-1.262436,-1.694258,-3.265408,-1.887488,-0.003056,1.000000
0.367414,-2.689130,-1.264105,-1.691039,-3.266849,-1.892888,-0.002708,1.000000
0.371241,-2.694565,-1.265829,-1.687594,-3.268457,-1.898313,-0.002357,1.000000
0.375068,-2.700020,-1.267599,-1.683978,-3.270188,-1.903757,-0.002003,1.000000
0.378896,-2.705488,-1.269408,-1.680235,-3.272006,-1.909215,-0.001647,1.000000
0.382723,-2.710965,-1.271250,-1.676398,-3.273881,-1.914682,-0.001289,1.000000
0.386550,-2.716448,-1.273120,-1.672494,-3.275793,-1.920154,-0.000930,1.000000
0.390377,-2.721934,-1.275016,-1.668540,-3.277726,-1.925630,-0.000569,1.000000
0.394204,-2.727421,-1.276935,-1.664550,-3.279670,-1.931107,-0.000206,1.000000
0.398032,-2.732909,-1.278876,-1.660531,-3.281619,-1.936584,0.000158,1.000000
0.401859,-2.738396,-1.280837,-1.656488,-3.283569,-1.942060,0.000524,1.000000
0.405686,-2.743881,-1.282817,-1.652427,-3.285516,-1.947534,0.000891,1.000000
0.409513,-2.749363,-1.284816,-1.648349,-3.287458,-1.953006,0.001260,1.000000
0.413341,-2.754841,-1.286833,-1.644260,-3.289392,-1.958473,0.001630,1.000000
0.417168,-2.760314,-1.288865,-1.640165,-3.291313,-1.963935,0.002001,1.000000
0.420995,-2.765777,-1.290911,-1.636075,-3.293214,-1.969387,0.002373,1.000000
0.424822,-2.771227,-1.292967,-1.632004,-3.295083,-1.974826,0.002746,1.000000
0.428650,-2.776658,-1.295027,-1.627974,-3.296905,-1.980246,0.003120,1.000000
0.432477,-2.782061,-1.297083,-1.624018,-3.298655,-1.985638,0.003493,1.000000
0.436304,-2.787425,-1.299126,-1.620177,-3.300303,-1.990992,0.003866,1.000000
0.440131,-2.792735,-1.301141,-1.616506,-3.301806,-1.996292,0.004236,1.000000
0.443958,-2.797975,-1.303111,-1.613073,-3.303117,-2.001521,0.004603,1.000000
0.447786,-2.803125,-1.305018,-1.609953,-3.304179,-2.006660,0.004966,1.000000
0.451613,-2.808163,-1.306839,-1.607229,-3.304929,-2.011687,0.005323,1.000000
0.455440,-2.813068,-1.308554,-1.604985,-3.305308,-2.016582,0.005671,1.000000
0.459267,-2.817821,-1.310144,-1.603296,-3.305260,-2.021326,0.006011,1.000000
0.463095,-2.822407,-1.311593,-1.602224,-3.304740,-2.025902,0.006340,1.000000
0.466922,-2.826817,-1.312890,-1.601807,-3.303718,-2.030303,0.006658,1.000000
0.470749,-2.831047,-1.314034,-1.602061,-3.302185,-2.034524,0.006964,1.000000
0.474576,-2.835101,-1.315026,-1.602971,-3.300150,-2.038569,0.007258,1.000000
0.478403,-2.838989,-1.315879,-1.604497,-3.297642,-2.042449,0.007542,1.000000
0.482231,-2.842728,-1.316609,-1.606578,-3.294706,-2.046180,0.007816,1.000000
0.486058,-2.846336,-1.317236,-1.609138,-3.291398,-2.049780,0.008081,1.000000
0.489885,-2.849834,-1.317781,-1.612094,-3.287778,-2.053271,0.008340,1.000000
0.493712,-2.853245,-1.318266,-1.615363,-3.283907,-2.056675,0.008592,1.000000
0.497540,-2.856587,-1.318710,-1.618868,-3.279841,-2.060010,0.008841,1.000000
0.501367,-2.859878,-1.319130,-1.622542,-3.275631,-2.063293,0.009086,1.000000
0.505194,-2.863131,-1.319539,-1.626331,-3.271318,-2.066539,0.009329,1.000000
0.509021,-2.866358,-1.319947,-1.630193,-3.266932,-2.069759,0.009572,1.000000
0.512849,-2.869566,-1.320364,-1.634095,-3.262497,-2.072960,0.009814,1.000000
0.516676,-2.872761,-1.320793,-1.638016,-3.258031,-2.076149,0.010055,1.000000
0.520503,-2.875948,-1.321238,-1.641940,-3.253544,-2.079328,0.010297,1.000000
0.524330,-2.879128,-1.321701,-1.645859,-3.249043,-2.082502,0.010539,1.000000
0.528157,-2.882304,-1.322184,-1.649767,-3.244533,-2.085670,0.010782,1.000000
0.531985,-2.885475,-1.322688,-1.653659,-3.240017,-2.088834,0.011025,1.000000
0.535812,-2.888642,-1.323212,-1.657535,-3.235496,-2.091994,0.011269,1.000000
0.539639,-2.891806,-1.323758,-1.661394,-3.230970,-2.095151,0.011514,1.000000
0.543466,-2.894966,-1.324324,-1.665234,-3.226440,-2.098304,0.011759,1.000000
0.547294,-2.898123,-1.324912,-1.669055,-3.221906,-2.101454,0.012005,1.000000
0.551121,-2.901277,-1.325522,-1.672858,-3.217369,-2.104601,0.012251,1.000000
0.554948,-2.904428,-1.326152,-1.676643,-3.212828,-2.107744,0.012498,1.000000
0.558775,-2.907574,-1.326804,-1.680408,-3.208283,-2.110884,0.012746,1.000000
0.562603,-2.910718,-1.327478,-1.684156,-3.203734,-2.114020,0.012994,1.000000
0.566430,-2.913858,-1.328173,-1.687885,-3.199181,-2.117153,0.013243,1.000000
0.570257,-2.916994,-1.328889,-1.691595,-3.194625,-2.120282,0.013493,1.000000
0.574084,-2.920127,-1.329626,-1.695287,-3.190064,-2.123407,0.013743,1.000000
0.577911,-2.923256,-1.330385,-1.698961,-3.185499,-2.126529,0.013994,1.000000
0.581739,-2.926382,-1.331165,-1.702616,-3.180931,-2.129647,0.014246,1.000000
0.585566,-2.929503,-1.331967,-1.706254,-3.176358,-2.132761,0.014498,1.000000
0.589393,-2.932621,-1.332789,-1.709872,-3.171781,-2.135872,0.014752,1.000000
0.593220,-2.935735,-1.333634,-1.713472,-3.167201,-2.138979,0.015005,1.000000
0.597048,-2.938845,-1.334499,-1.717054,-3.162616,-2.142081,0.015260,1.000000
0.600875,-2.941951,-1.335386,-1.720616,-3.158029,-2.145180,0.015515,1.000000
0.604702,-2.945052,-1.336294,-1.724158,-3.153440,-2.148274,0.015771,1.000000
0.608529,-2.948149,-1.337224,-1.727677,-3.148851,-2.151362,0.016027,1.000000
0.612356,-2.951238,-1.338174,-1.731171,-3.144265,-2.154445,0.016284,1.000000
0.616184,-2.954320,-1.339145,-1.734633,-3.139690,-2.157519,0.016541,1.000000
0.620011,-2.957391,-1.340135,-1.738054,-3.135136,-2.160583,0.016799,1.000000
0.623838,-2.960447,-1.341144,-1.741419,-3.130619,-2.163631,0.017056,1.000000
0.627665,-2.963480,-1.342170,-1.744706,-3.126163,-2.166657,0.017312,1.000000
0.631493,-2.966482,-1.343209,-1.747884,-3.121802,-2.169651,0.017567,1.000000
0.635320,-2.969441,-1.344256,-1.750913,-3.117584,-2.172602,0.017819,1.000000
0.639147,-2.972339,-1.345307,-1.753739,-3.113566,-2.175494,0.018067,1.000000
0.642974,-2.975158,-1.346352,-1.756301,-3.109821,-2.178306,0.018309,1.000000
0.646802,-2.977876,-1.347382,-1.758525,-3.106433,-2.181017,0.018543,1.000000
0.650629,-2.980469,-1.348387,-1.760335,-3.103489,-2.183603,0.018768,1.000000
0.654456,-2.982914,-1.349353,-1.761655,-3.101081,-2.186042,0.018980,1.000000
0.658283,-2.985189,-1.350272,-1.762415,-3.099288,-2.188311,0.019178,1.000000
0.662110,-2.987277,-1.351133,-1.762559,-3.098176,-2.190394,0.019361,1.000000
0.665938,-2.989167,-1.351930,-1.762053,-3.097788,-2.192279,0.019527,1.000000
0.669765,-2.990857,-1.352661,-1.760884,-3.098140,-2.193965,0.019675,1.000000
0.673592,-2.992350,-1.353328,-1.759065,-3.099215,-2.195454,0.019807,1.000000
0.677419,-2.993658,-1.353936,-1.756632,-3.100973,-2.196758,0.019922,1.000000
0.681247,-2.994799,-1.354495,-1.753641,-3.103346,-2.197897,0.020023,1.000000
0.685074,-2.995795,-1.355014,-1.750162,-3.106254,-2.198890,0.020111,1.000000
0.688901,-2.996670,-1.355505,-1.746272,-3.109607,-2.199763,0.020189,1.000000
0.692728,-2.997448,-1.355978,-1.742047,-3.113318,-2.200539,0.020258,1.000000
0.696555,-2.998152,-1.356444,-1.737560,-3.117302,-2.201241,0.020320,1.000000
0.700383,-2.998800,-1.356911,-1.732873,-3.121489,-2.201887,0.020378,1.000000
0.704210,-2.999408,-1.357383,-1.728040,-3.125818,-2.202494,0.020432,1.000000
0.708037,-2.999989,-1.357867,-1.723100,-3.130243,-2.203074,0.020484,1.000000
0.711864,-3.000553,-1.358364,-1.718085,-3.134732,-2.203636,0.020534,1.000000
0.715692,-3.001105,-1.358878,-1.713016,-3.139258,-2.204187,0.020584,1.000000
0.719519,-3.001651,-1.359408,-1.707907,-3.143807,-2.204731,0.020632,1.000000
0.723346,-3.002192,-1.359957,-1.702770,-3.148367,-2.205271,0.020681,1.000000
0.727173,-3.002731,-1.360524,-1.697608,-3.152934,-2.205808,0.020729,1.000000
0.731001,-3.003269,-1.361109,-1.692426,-3.157502,-2.206344,0.020777,1.000000
0.734828,-3.003805,-1.361713,-1.687225,-3.162070,-2.206880,0.020825,1.000000
0.738655,-3.004342,-1.362336,-1.682006,-3.166638,-2.207415,0.020873,1.000000
0.742482,-3.004878,-1.362977,-1.676770,-3.171203,-2.207950,0.020921,1.000000
0.746309,-3.005414,-1.363637,-1.671517,-3.175768,-2.208484,0.020970,1.000000
0.750137,-3.005950,-1.364316,-1.666248,-3.180330,-2.209019,0.021018,1.000000
0.753964,-3.006485,-1.365013,-1.660961,-3.184892,-2.209553,0.021066,1.000000
0.757791,-3.007021,-1.365728,-1.655656,-3.189451,-2.210087,0.021114,1.000000
0.761618,-3.007556,-1.366463,-1.650335,-3.194010,-2.210621,0.021162,1.000000
0.765446,-3.008091,-1.367216,-1.644996,-3.198567,-2.211155,0.021211,1.000000
0.769273,-3.008626,-1.367987,-1.639639,-3.203123,-2.211688,0.021259,1.000000
0.773100,-3.009161,-1.368777,-1.634265,-3.207679,-2.212222,0.021307,1.000000
0.776927,-3.009696,-1.369585,-1.628873,-3.212234,-2.212755,0.021356,1.000000
0.780755,-3.010231,-1.370412,-1.623462,-3.216788,-2.213288,0.021404,1.000000
0.784582,-3.010765,-1.371257,-1.618034,-3.221342,-2.213821,0.021452,1.000000
0.788409,-3.011299,-1.372121,-1.612587,-3.225896,-2.214354,0.021501,1.000000
0.792236,-3.011834,-1.373004,-1.607122,-3.230450,-2.214887,0.021549,1.000000
0.796063,-3.012368,-1.373904,-1.601638,-3.235004,-2.215420,0.021598,1.000000
0.799891,-3.012901,-1.374824,-1.596136,-3.239558,-2.215952,0.021646,1.000000
0.803718,-3.013435,-1.375761,-1.590615,-3.244112,-2.216484,0.021695,1.000000
0.807545,-3.013969,-1.376718,-1.585074,-3.248667,-2.217017,0.021743,1.000000
0.811372,-3.014502,-1.377692,-1.579515,-3.253223,-2.217549,0.021792,1.000000
0.815200,-3.015035,-1.378686,-1.573935,-3.257779,-2.218080,0.021840,1.000000
0.819027,-3.015569,-1.379697,-1.568337,-3.262337,-2.218612,0.021889,1.000000
0.822854,-3.016102,-1.380728,-1.562718,-3.266896,-2.219144,0.021938,1.000000
0.826681,-3.016634,-1.381776,-1.557080,-3.271456,-2.219675,0.021986,1.000000
0.830508,-3.017167,-1.382844,-1.551422,-3.276017,-2.220206,0.022035,1.000000
0.834336,-3.017700,-1.383930,-1.545743,-3.280581,-2.220738,0.022084,1.000000
0.838163,-3.018232,-1.385034,-1.540044,-3.285146,-2.221269,0.022133,1.000000
0.841990,-3.018764,-1.386158,-1.534324,-3.289713,-2.221799,0.022181,1.000000
0.845817,-3.019296,-1.387300,-1.528583,-3.294282,-2.222330,0.022230,1.000000
0.849645,-3.019828,-1.388460,-1.522821,-3.298854,-2.222861,0.022279,1.000000
0.853472,-3.020360,-1.389639,-1.517038,-3.303428,-2.223391,0.022328,1.000000
0.857299,-3.020892,-1.390838,-1.511233,-3.308005,-2.223921,0.022377,1.000000
0.861126,-3.021423,-1.392055,-1.505407,-3.312585,-2.224451,0.022426,1.000000
0.864954,-3.021955,-1.393290,-1.499558,-3.317168,-2.224981,0.022474,1.000000
0.868781,-3.022486,-1.394545,-1.493688,-3.321754,-2.225511,0.022523,1.000000
0.872608,-3.023017,-1.395819,-1.487795,-3.326343,-2.226041,0.022572,1.000000
0.876435,-3.023548,-1.397111,-1.481879,-3.330936,-2.226570,0.022621,1.000000
0.880262,-3.024078,-1.398423,-1.475941,-3.335533,-2.227099,0.022670,1.000000
0.884090,-3.024609,-1.399754,-1.469979,-3.340134,-2.227628,0.022720,1.000000
0.887917,-3.025139,-1.401104,-1.463994,-3.344739,-2.228157,0.022769,1.000000
0.891744,-3.025670,-1.402473,-1.457986,-3.349348,-2.228686,0.022818,1.000000
0.895571,-3.026200,-1.403861,-1.451953,-3.353962,-2.229215,0.022867,1.000000
0.899399,-3.026730,-1.405269,-1.445897,-3.358581,-2.229744,0.022916,1.000000
0.903226,-3.027260,-1.406696,-1.439816,-3.363205,-2.230272,0.022965,1.000000
0.907053,-3.027789,-1.408143,-1.433710,-3.367834,-2.230800,0.023014,1.000000
0.910880,-3.028319,-1.409610,-1.427579,-3.372468,-2.231328,0.023064,1.000000
0.914707,-3.028848,-1.411096,-1.421423,-3.377108,-2.231856,0.023113,1.000000
0.918535,-3.029378,-1.412602,-1.415241,-3.381753,-2.232384,0.023162,1.000000
0.922362,-3.029907,-1.414127,-1.409033,-3.386405,-2.232912,0.023212,1.000000
0.926189,-3.030436,-1.415673,-1.402799,-3.391063,-2.233439,0.023261,1.000000
0.930016,-3.030964,-1.417239,-1.396539,-3.395727,-2.233967,0.023310,1.000000
0.933844,-3.031493,-1.418825,-1.390251,-3.400399,-2.234494,0.023360,1.000000
0.937671,-3.032021,-1.420431,-1.383936,-3.405077,-2.235021,0.023409,1.000000
0.941498,-3.032550,-1.422057,-1.377594,-3.409762,-2.235548,0.023459,1.000000
0.945325,-3.033078,-1.423704,-1.371224,-3.414455,-2.236074,0.023508,1.000000
0.949153,-3.033606,-1.425372,-1.364825,-3.419155,-2.236601,0.023558,1.000000
0.952980,-3.034134,-1.427060,-1.358398,-3.423863,-2.237127,0.023607,1.000000
0.956807,-3.034661,-1.428770,-1.351942,-3.428580,-2.237654,0.023657,1.000000
0.960634,-3.035189,-1.430500,-1.345456,-3.433304,-2.238180,0.023706,1.000000
0.964461,-3.035716,-1.432251,-1.338940,-3.438038,-2.238706,0.023756,1.000000
0.968289,-3.036244,-1.434024,-1.332394,-3.442780,-2.239232,0.023805,1.000000
0.972116,-3.036771,-1.435818,-1.325818,-3.447532,-2.239757,0.023855,1.000000
0.975943,-3.037298,-1.437634,-1.319210,-3.452293,-2.240283,0.023905,1.000000
0.979770,-3.037824,-1.439471,-1.312571,-3.457064,-2.240808,0.023955,1.000000
0.983598,-3.038351,-1.441330,-1.305899,-3.461846,-2.241333,0.024004,1.000000
0.987425,-3.038878,-1.443212,-1.299196,-3.466637,-2.241858,0.024054,1.000000
0.991252,-3.039404,-1.445116,-1.292459,-3.471439,-2.242383,0.024104,1.000000
0.995079,-3.039930,-1.447042,-1.285688,-3.476252,-2.242908,0.024154,1.000000
0.998907,-3.040456,-1.448991,-1.278884,-3.481077,-2.243433,0.024204,1.000000
1.002734,-3.040982,-1.450962,-1.272045,-3.485913,-2.243957,0.024253,1.000000
1.006561,-3.041509,-1.452957,-1.265171,-3.490761,-2.244482,0.024303,1.000000
1.010388,-3.042035,-1.454976,-1.258262,-3.495620,-2.245008,0.024354,1.000000
1.014215,-3.042564,-1.457018,-1.251316,-3.500492,-2.245534,0.024404,1.000000
1.018043,-3.043094,-1.459085,-1.244334,-3.505376,-2.246063,0.024454,1.000000
1.021870,-3.043629,-1.461178,-1.237314,-3.510271,-2.246597,0.024505,1.000000
1.025697,-3.044172,-1.463297,-1.230256,-3.515177,-2.247139,0.024557,1.000000
1.029524,-3.044729,-1.465445,-1.223161,-3.520092,-2.247693,0.024610,1.000000
1.033352,-3.045305,-1.467624,-1.216026,-3.525013,-2.248268,0.024665,1.000000
1.037179,-3.045914,-1.469838,-1.208852,-3.529936,-2.248875,0.024723,1.000000
1.041006,-3.046569,-1.472093,-1.201639,-3.534855,-2.249529,0.024786,1.000000
1.044833,-3.047290,-1.474393,-1.194387,-3.539764,-2.250247,0.024855,1.000000
1.048660,-3.048098,-1.476746,-1.187095,-3.544654,-2.251053,0.024933,1.000000
1.052488,-3.049021,-1.479162,-1.179763,-3.549515,-2.251973,0.025021,1.000000
1.056315,-3.050086,-1.481647,-1.172392,-3.554335,-2.253035,0.025124,1.000000
1.060142,-3.051321,-1.484212,-1.164983,-3.559105,-2.254267,0.025243,1.000000
1.063969,-3.052751,-1.486864,-1.157534,-3.563814,-2.255693,0.025381,1.000000
1.067797,-3.054397,-1.489610,-1.150047,-3.568455,-2.257335,0.025540,1.000000
1.071624,-3.056271,-1.492453,-1.142521,-3.573022,-2.259204,0.025722,1.000000
1.075451,-3.058378,-1.495395,-1.134955,-3.577515,-2.261304,0.025927,1.000000
1.079278,-3.060711,-1.498436,-1.127349,-3.581936,-2.263631,0.026155,1.000000
1.083106,-3.063256,-1.501570,-1.119700,-3.586290,-2.266169,0.026405,1.000000
1.086933,-3.065992,-1.504792,-1.112008,-3.590588,-2.268897,0.026675,1.000000
1.090760,-3.068893,-1.508094,-1.104270,-3.594838,-2.271789,0.026962,1.000000
1.094587,-3.071930,-1.511468,-1.096485,-3.599054,-2.274817,0.027265,1.000000
1.098414,-3.075073,-1.514906,-1.088650,-3.603248,-2.277952,0.027579,1.000000
1.102242,-3.078298,-1.518399,-1.080763,-3.607430,-2.281167,0.027904,1.000000
1.106069,-3.081580,-1.521943,-1.072822,-3.611610,-2.284439,0.028236,1.000000
1.109896,-3.084901,-1.525530,-1.064826,-3.615797,-2.287751,0.028574,1.000000
1.113723,-3.088246,-1.529158,-1.056773,-3.619996,-2.291086,0.028917,1.000000
1.117551,-3.091605,-1.532824,-1.048661,-3.624214,-2.294434,0.029262,1.000000
1.121378,-3.094969,-1.536525,-1.040489,-3.628454,-2.297789,0.029611,1.000000
1.125205,-3.098334,-1.540260,-1.032255,-3.632719,-2.301143,0.029962,1.000000
1.129032,-3.101696,-1.544030,-1.023958,-3.637011,-2.304495,0.030314,1.000000
1.132859,-3.105053,-1.547835,-1.015595,-3.641331,-2.307842,0.030668,1.000000
1.136687,-3.108404,-1.551673,-1.007166,-3.645682,-2.311183,0.031024,1.000000
1.140514,-3.111749,-1.555547,-0.998669,-3.650064,-2.314517,0.031381,1.000000
1.144341,-3.115086,-1.559457,-0.990102,-3.654478,-2.317844,0.031740,1.000000
1.148168,-3.118416,-1.563404,-0.981463,-3.658925,-2.321163,0.032099,1.000000
1.151996,-3.121739,-1.567388,-0.972751,-3.663407,-2.324475,0.032461,1.000000
1.155823,-3.125054,-1.571410,-0.963963,-3.667924,-2.327780,0.032824,1.000000
1.159650,-3.128362,-1.575471,-0.955097,-3.672478,-2.331077,0.033188,1.000000
1.163477,-3.131662,-1.579573,-0.946151,-3.677070,-2.334366,0.033554,1.000000
1.167305,-3.134954,-1.583715,-0.937124,-3.681700,-2.337648,0.033921,1.000000
1.171132,-3.138239,-1.587900,-0.928011,-3.686371,-2.340922,0.034289,1.000000
1.174959,-3.141516,-1.592128,-0.918812,-3.691084,-2.344189,0.034660,1.000000
